stock_code,corp_code,corp_name
013890,00150633,지누스
005390,00136341,신성통상
267790,01182240,배럴
102710,00530185,이엔에프테크놀로지
122900,00360142,아이마켓코리아
270210,01187458,에스알바이오텍
206640,01046708,바디텍메드
039670,00298687,스포츠서울
055490,00256955,테이팩스
221840,00688358,하이즈항공
036830,00247975,솔브레인홀딩스
289080,00599151,SV인베스트먼트
378850,01532603,화승알앤에이
348150,01399071,고바이오랩
418170,01613281,하나금융22호스팩
107600,00862880,새빗켐
008350,00107224,남선알미늄
066110,00226228,한프
950210,01510489,프레스티지바이오파마
179440,00872850,비지스틸
153490,00815095,우리이앤엘
060310,00378363,3S
052190,00347877,세영디앤씨
228180,01067242,비엘사이언스
270020,01183407,이십일스토어
317870,00964595,엔바이오니아
348950,01415892,제이알글로벌리츠
023150,00121534,MH에탄올
297890,00523936,HB솔루션
014160,00111458,대영포장
002000,00159005,생고뱅코리아홀딩스
032560,00218575,황금에스티
174900,00991191,앱클론
309900,01350638,티티씨디펜스
270660,01201590,에브리봇
111710,00245694,남화산업
021820,00134316,세원정공
225860,01116274,엠앤씨생명과학
146320,01301623,비씨엔씨
330990,01393299,케이비제19호기업인수목적
176440,00872452,미래오토스
322180,01309388,티라유텍
088350,00113058,한화생명
030960,00139685,양지사
009070,00103042,케이씨티시
001250,00138190,GS글로벌
240340,01117592,인터코스
001080,00120872,만호제강
185190,00830447,수프로
251120,01160974,바이오에프디엔씨
243870,00565215,굿센
033600,00264787,럭슬
291650,01265251,압타머사이언스
284740,01267684,쿠쿠홈시스
241840,00975290,에이스토리
182690,00411905,테라셈
099750,00490090,이지케어텍
340120,01414370,하이제5호기업인수목적
050320,00245898,에스에이치엔엘
008110,00157104,대동전자
026970,00110060,대백저축은행
153360,00905316,하이골드오션3호선박투자회사
294630,00867973,서남
228670,00828761,레이
000680,00104698,LS네트웍스
003610,00122348,방림
289220,01264438,자이언트스텝
412930,01601286,미래에셋비전스팩1호
018120,00170877,진로발효
001720,00136721,신영증권
000640,00116824,동아쏘시오홀딩스
296640,01341630,이노룰스
217320,00963000,썬테크
206560,01021949,덱스터
047730,00304401,텔라움
101970,00450931,우양에이치씨
307750,01329957,국전약품
016590,00135777,신대양제지
225850,00866594,미애부
263800,00877819,데이타솔루션
422040,01619513,엔에이치스팩23호
317400,00367844,자이에스앤디
101490,00411048,에스앤에스텍
090850,00656951,현대이지웰
005680,00127200,삼영전자공업
000950,00147222,전방
019660,00159731,글로본
014590,00106456,지앤엘
053260,00105475,금강철강
006350,00147295,전북은행
025820,00145464,이구산업
230240,01108442,에치에프알
006890,00109161,태경케미컬
080520,00529815,오디텍
000050,00101628,경방
214420,00816544,토니모리
071280,00363486,로체시스템즈
028040,00111865,미래SCI
123690,00823429,한국화장품
036180,00257149,지더블유바이텍
054040,00303396,한국컴퓨터
214150,01061327,클래시스
277070,00616962,린드먼아시아
002920,00174004,유성기업
103590,00683469,일진전기
035430,00249034,드림라인
348370,01011526,엔켐
151750,00665630,테라텍
182360,00985686,큐브엔터
091580,00480783,상신이디피
138080,00571483,오이솔루션
160550,00974927,NEW
002760,00123107,보락
038680,00264635,에스넷
016670,00125725,디모아
228850,00899459,레이언스
089470,00357935,HDC현대EP
037710,00220561,광주신세계
003010,00165343,혜인
038010,00148595,제일테크노스
106190,00409964,하이텍팜
051600,00159218,한전KPS
000300,00126089,대유플러스
027580,00129615,상보
034830,00233653,한국토지신탁
103660,00762377,씨앗
035900,00258689,JYP Ent.
036560,00141389,영풍정밀
244880,01117422,나눔테크
001390,00101220,KG케미칼
115310,00491415,인포바인
007810,00152686,코리아써키트
003300,00162993,한일홀딩스
011390,00124027,부산산업
377030,01409095,맥스트
122690,00800145,서진오토모티브
000760,00145686,이화산업
012690,00173102,모나리자
078070,00411385,유비쿼스홀딩스
109080,00660291,옵티시스
036090,00258360,위지트
005290,00118804,동진쎄미켐
066270,00361725,에스케이커뮤니케이션즈
236200,01124653,슈프리마
090350,00583442,노루페인트
194370,00332927,제이에스코퍼레이션
051160,00389110,지어소프트
042420,00266952,네오위즈홀딩스
064960,00398792,SNT모티브
004910,00148920,조광페인트
253590,01170865,네오셈
023350,00159500,한국종합기술
083310,00484682,엘오티베큠
013810,00136165,스페코
357250,01437292,미래에셋맵스리츠
079370,00442570,제우스
001780,00117027,알루코
091340,00580667,S&K폴리텍
009270,00136864,신원
258790,01182408,소프트캠프
093380,00155373,풍강
105740,00533003,디케이락
032640,00231363,LG유플러스
049720,00336297,고려신용정보
001770,00137809,SHD
002360,00136457,SH에너지화학
108380,00111193,대양전기공업
078140,00442826,대봉엘에스
009720,00159175,한국전기초자
015360,00105101,예스코홀딩스
075130,00490179,플랜티넷
302430,01258710,이노메트리
141070,00678096,맥스로텍
058610,00220686,에스피지
177830,00429694,파버나인
208640,01049422,썸에이지
036010,00138598,아비코전자
114570,00673976,지스마트글로벌
136480,00857727,하림
123410,00803425,코리아에프티
101160,00580065,월덱스
119650,00797364,KC코트렐
041440,00228536,현대에버다임
001530,00118345,디아이동일
099430,00636656,바이오플러스
083500,00476036,에프엔에스테크
005360,00121288,모나미
442130,01678835,유진스팩9호
003200,00146269,일신방직
065940,00155382,바이오빌
025950,00116408,동신건설
017390,00130684,서울도시가스
131220,00608316,대한과학
024120,00157539,KB오토시스
204020,00671978,그리티
007540,00130091,샘표
002310,00138729,아세아제지
084370,00531014,유진테크
417180,01584934,핑거스토리
004890,00172936,동일산업
057030,00307222,YBM넷
036170,00232821,클라우드에어
051370,00369170,인터플렉스
000650,00151395,천일고속
073070,00235147,에이팸
122640,00530556,예스티
004560,00125743,현대비앤지스틸
204630,01046203,스튜디오산타클로스
032620,00220057,유비케어
258830,00959229,세종메디칼
005740,00153126,크라운해태홀딩스
031330,00128661,에스에이엠티
100030,00641171,인지소프트
085670,00493510,뉴프렉스
036810,00223434,에프에스티
011370,00131504,서한
430460,01663055,한화플러스제3호스팩
196700,00864338,웹스
084850,00579980,아이티엠반도체
252500,01169267,세화피앤씨
127980,00527002,화인써키트
006730,00130383,서부T&D
019540,00146560,일지테크
053610,00325112,프로텍
173940,00925295,에프엔씨엔터
076340,00321204,관악산업
141000,00610083,비아트론
036710,00152127,심텍홀딩스
229500,01065785,노브메타파마
087730,00496225,이엠네트웍스
261780,01141599,차백신연구소
440820,01677429,엔에이치스팩27호
272450,00653024,진에어
025750,00203582,한솔홈데코
215100,01063990,로보로보
161580,00938721,필옵틱스
297570,01309795,알로이스
120240,00250997,대정화금
098460,00579999,고영
094840,00599957,슈프리마에이치큐
092780,00117726,동양피스톤
012760,00116806,하스코
001490,00151447,천지산업
017940,00165583,E1
007330,00124805,푸른저축은행
138040,00860332,메리츠금융지주
057500,00307189,에스케이엔펄스
435620,01669475,하나금융25호스팩
265740,01217829,엔에프씨
439410,01675254,엔에이치스팩26호
438580,01674468,엔에이치스팩25호
017670,00159023,SK텔레콤
383800,01562589,LX홀딩스
215600,00919966,신라젠
011810,00138297,STX
021650,00160010,한국큐빅
017960,00159795,한국카본
243840,00807379,신흥에스이씨
011000,00118521,진원생명과학
311060,01264234,엘에이티
006260,00105952,LS
272210,00339391,한화시스템
067000,00397252,조이시티
006840,00125080,AK홀딩스
112190,00366517,KC산업
060720,00378628,KH바텍
278280,00897752,천보
071970,00406046,STX중공업
039240,00206039,경남스틸
003350,00160621,한국화장품제조
100790,00340096,미래에셋벤처투자
136540,00868705,윈스
046940,00363246,우원개발
084690,00539274,대상홀딩스
044960,00145473,이글벳
054410,00357607,케이피티유
090150,00365624,아이윈
417310,01180118,코람코더원리츠
017000,00136925,신원종합개발
376290,00575106,씨유테크
365270,01397772,큐라클
351340,01440481,아이비케이에스제13호기업인수목적
250930,01166109,예선테크
376980,01441611,원티드랩
094970,00533508,제이엠티
016600,00267942,큐캐피탈
040610,00264714,SG&G
101730,00643656,위메이드맥스
009290,00103592,광동제약
069080,00405320,웹젠
300720,01319808,한일시멘트
025320,00203023,시노펙스
419540,01506848,비스토스
204610,00609661,티쓰리
214270,01061497,FSN
440790,01677678,교보13호스팩
037350,00216498,성도이엔지
039440,00298340,에스티아이
214370,00549891,케어젠
007860,00163114,서연
377300,01244601,카카오페이
016830,00161444,한국씨티은행
000080,00150244,하이트진로
254120,01174038,자비스
225430,01095704,케이엠제약
448780,01206717,마이크로엔엑스
036640,00230911,HRS
084110,00228059,휴온스글로벌
100660,00166528,서암기계공업
006370,00108977,대구백화점
064760,00245472,티씨케이
263700,01187148,케어랩스
140670,00858124,알에스오토메이션
039010,00255044,현대에이치티
010820,00148522,퍼스텍
049480,00335076,오픈베이스
004800,00117188,효성
004430,00134963,송원산업
376930,01494118,노을
058110,00270113,멕아이씨에스
003690,00113191,코리안리
060000,00386937,국민은행
323410,01133217,카카오뱅크
118990,00876908,모트렉스
115500,00441650,케이씨에스
000390,00129387,삼화페인트공업
032280,00127909,삼일
039290,00243757,인포뱅크
195870,01032413,해성디에스
093190,00478900,빅솔론
344050,01419986,신영해피투모로우제6호기업인수목적
281820,01261893,케이씨텍
006400,00126362,삼성SDI
192530,01028164,광주은행
137310,00854997,에스디바이오센서
052510,00346966,에코솔루션
000070,00126937,삼양홀딩스
079160,00303873,CJ CGV
342550,01418543,케이비제20호기업인수목적
001550,00148948,조비
067250,00109453,케이조선
347770,01405390,핌스
199150,00553025,데이터스트림즈
079810,00445160,디이엔티
005030,00124151,부산주공
102260,00679314,동성케미컬
025540,00157070,한국단자공업
419080,01587056,엔젯
000400,00113562,롯데손해보험
262840,01146822,아이퀘스트
189350,00965062,코셋
368770,01513440,파이버프로
361390,01014718,제노코
046840,00343127,자유투어
215200,01074862,메가스터디교육
155650,00870861,와이엠씨
365900,01354740,브이씨
032580,00189538,피델릭스
037030,00231354,파워넷
056190,00358271,에스에프에이
241560,01032486,두산밥캣
130500,00491938,GH신소재
395400,01535150,SK리츠
383930,01437432,디티앤씨알오
069510,00306719,에스텍
017890,00158565,한국알콜
060380,00178851,동양에스텍
059100,00407285,아이컴포넌트
067310,00445054,하나마이크론
131180,00629212,딜리
028080,00219440,휴맥스홀딩스
037760,00239596,쎄니트
015200,00133089,성원
258540,01109122,에스엘테라퓨틱스
346010,01309069,타이드
001800,00117577,오리온홀딩스
007700,00126487,F&F 홀딩스
367460,01504804,유안타제7호기업인수목적
129920,00577335,대성하이텍
000320,00113508,노루홀딩스
041830,00269922,인바디
004100,00153755,태양금속공업
004980,00132804,성신양회
306040,01222432,에스제이그룹
217820,01020843,원익피앤이
365550,01437186,ESR켄달스퀘어리츠
237820,00862853,플레이디
011790,00139889,SKC
011210,00106623,현대위아
024880,00157636,케이피에프
068420,00407975,엔터미디어
036890,00174208,진성티이씨
265560,00659976,영화테크
255440,00875307,야스
900270,01160512,헝셩그룹
434190,01020269,탈로스
131390,00785475,원익피앤이
078150,00255275,HB테크놀러지
002900,00117230,TYM
010400,00143262,우진아이엔에스
011500,00160861,한농화성
004830,00114093,덕성
026960,00144395,동서
089980,00181299,상아프론테크
399720,01364747,가온칩스
051810,00347442,모보
075580,00415628,세진중공업
005450,00173740,신한
171010,00654272,램테크놀러지
038070,00373447,서린바이오
183190,00990165,아세아시멘트
032960,00199076,동일기연
226350,00809517,아이엠텍
008770,00165680,호텔신라
357580,01012987,아모센스
025770,00159342,한국정보통신
171090,00327819,선익시스템
101680,00257732,한국정밀기계
220180,00793155,핸디소프트
036190,00176516,금화피에스시
103140,00684714,풍산
009150,00126371,삼성전기
000140,00148993,하이트진로홀딩스
214320,00565154,이노션
441270,01686755,파인엠텍
322510,01153293,제이엘케이
001890,00141282,에이치디씨영창
093050,00593032,LF
042370,00103644,비츠로테크
007160,00124799,사조산업
004060,00133511,SG세계물산
077500,00414601,유니퀘스트
041930,00199988,동아화성
031920,00136095,조은저축은행
072130,00416654,유엔젤
267290,01208885,경동도시가스
138070,00577380,신진에스엠
009140,00102140,경인전자
071200,00435969,인피니트헬스케어
042110,00171867,에스씨디
065060,00258102,지엔코
039860,00230425,나노엔텍
040420,00287788,정상제이엘에스
004080,00173795,신흥
032710,00307897,신한카드
052690,00159209,한전기술
278990,01117246,EMB
207760,01047840,미스터블루
258050,01246742,테크트랜스
344860,01419135,이노진
094480,00587457,갤럭시아머니트리
217190,00666204,제너셈
008470,00124276,부스타
073010,00328191,케이에스피
043370,00155151,피에이치에이
012320,00143527,경동인베스트
191600,00611286,블루탑
013990,00138446,아가방컴퍼니
051390,00296263,YW
047310,00269612,파워로직스
198080,00876643,엔피디
045300,00350482,성우테크론
043650,00256715,국순당
027410,00219097,BGF
002290,00127936,삼일기업공사
001420,00154055,태원물산
085910,00447928,네오티스
206650,00927558,유바이오로직스
018670,00144164,SK가스
298540,01214743,더네이쳐홀딩스
025890,00159564,한국주강
122990,00759294,와이솔
092200,00112165,디아이씨
002880,00149804,대유에이텍
093920,00445799,서원인텍
065130,00366845,탑엔지니어링
363280,01497869,티와이홀딩스
008060,00109189,대덕
298020,01316227,효성티앤씨
037560,00222532,LG헬로비전
353200,01478712,대덕전자
352700,00875237,씨앤투스
430220,01656374,신영스팩8호
015260,00143314,에이엔피
002030,00138701,아세아
065500,00300405,오리엔트정공
181710,00983271,엔에이치엔
081580,00364306,성우전자
006050,00104537,국영지앤엠
052600,00244783,한네트
024890,00112022,대원화성
030000,00148276,제일기획
053800,00298270,안랩
337840,01396931,유엑스엔
049430,00152783,코메론
064350,00302926,현대로템
008020,00101336,경남에너지
007630,00167280,폴루스바이오팜
014280,00105299,금강공업
003540,00110893,대신증권
445970,01689938,신영스팩9호
298000,01316236,효성화학
104830,00623661,원익머트리얼즈
005830,00159102,DB손해보험
221670,01076550,주노콜렉션
019680,00108913,대교
049070,00226866,인탑스
078000,00361488,텔코웨어
045060,00220969,오공
007210,00122898,벽산
225590,01101041,패션플랫폼
012580,00132488,신세계톰보이
317120,01327092,라닉스
052860,00365758,아이앤씨
093320,00603348,케이아이엔엑스
140410,00808022,메지온
005320,00168331,국동
096300,00626710,한국월드와이드베트남부동산개발특별자산1호투자회사
161890,00939331,한국콜마
066590,00301422,우수AMS
148250,00915508,알엔투테크놀로지
114090,00557508,GKL
032940,00210980,원익
046970,00296005,우리로
215360,01077577,우리산업
184230,00988364,SGA솔루션즈
032350,00231372,롯데관광개발
066130,00221728,하츠
123860,00761952,아나패스
009470,00129271,삼화전기
011760,00164812,현대코퍼레이션
011200,00164645,HMM
119500,00188797,포메탈
388610,01221752,지에프씨생명과학
341160,01416457,하나금융15호기업인수목적
095270,00526696,웨이브일렉트로
256150,01069736,한독크린텍
115530,00660033,씨엔플러스
003090,00111810,대웅
217600,01070857,켐온
290510,00540340,코리아센터
067170,00397289,오텍
245450,01116380,씨앤에스링크
012510,00172291,더존비즈온
063760,00374020,이엘피
408900,01139965,스튜디오미르
323990,01335851,박셀바이오
073490,00462121,이노와이어리스
123570,00616290,이엠넷
018260,00126186,삼성에스디에스
079430,00300548,현대리바트
219420,01109955,링크제니시스
394280,01571107,오픈엣지테크놀로지
000240,00160047,한국앤컴퍼니
020000,00188089,한섬
005380,00164742,현대자동차
011780,00106368,금호석유화학
038620,00264228,위즈코프
191410,00843900,육일씨엔에쓰
000590,00149026,CS홀딩스
049520,00256380,유아이엘
024060,00167004,흥구석유
039230,00295370,제이앤케이인더스트리
264850,01199189,이랜시스
054340,00302120,피앤텔
140520,00112721,대창스틸
123330,00624998,제닉
187870,00624509,디바이스이엔지
026940,00123781,부국철강
121890,00604815,에스디시스템
083420,00454946,그린케미칼
001310,00155498,풍림산업
260870,01188730,SK시그넷
061040,00309831,알에프텍
357880,01381984,비트나인
059090,00366942,미코
036460,00261285,한국가스공사
393890,01291317,더블유씨피
194610,01011562,우성아이비
310870,01336443,디와이씨
179900,00961774,유티아이
254490,00299844,미래반도체
082920,00154718,비츠로셀
049120,00350020,파인디앤씨
004510,00117382,디와이홀딩스
018310,00125646,삼목에스폼
014990,00106881,인디에프
008490,00131692,서흥
028670,00122737,팬오션
294570,01311055,쿠콘
072870,00422284,메가스터디
048410,00313649,현대바이오
002070,00107677,비비안
056080,00234227,유진로봇
001840,00145668,이화공영
072990,00527464,에이치시티
035610,00249982,솔본
155660,00110608,DSR
290720,01259311,푸드나무
095500,00526836,미래나노텍
306620,01325429,네온테크
210540,01059605,디와이파워
115480,00681249,씨유메디칼
079650,00130408,서산
016140,00131328,두함지개발
090710,00540429,휴림로봇
265520,01203808,AP시스템
068930,00398808,디지털대성
008120,00124577,엠소닉
014190,00128175,원익큐브
214450,00970453,파마리서치
203450,00408266,유니온커뮤니티
327970,01344752,케어룸의료산업
033240,00146861,자화전자
012030,00163345,DB
058480,00252001,해원에스티
016800,00161709,퍼시스
057540,00265005,옴니시스템
119830,00626011,아이텍
052790,00348034,액토즈소프트
290660,01246034,네오펙트
203650,01038693,드림시큐리티
207490,00832700,에이펙스인텍
277810,01261644,레인보우로보틱스
251970,00761059,펌텍코리아
377740,00622787,바이오노트
155960,00676122,지디
006880,00136402,신송홀딩스
349720,01436336,이베스트기업인수목적5호
023160,00153375,태광
002230,00155638,피에스텍
436610,01672114,한국제11호스팩
143210,00119140,핸즈코퍼레이션
023900,00155452,풍국주정
105630,00728638,한세실업
317330,01021666,덕산테코피아
000180,00133335,성창기업지주
014580,00122481,태경비케이
005350,00123648,심팩인더스트리
047400,00369833,유니온머티리얼
000670,00141307,영풍
286750,01136001,나노브릭
000720,00164478,현대건설
001200,00131054,유진증권
257720,00982023,실리콘투
129260,00151368,인터지스
033100,00185356,제룡전기
232530,00925967,이엠티
029780,00126292,삼성카드
001450,00164973,현대해상
071320,00159698,지역난방공사
004690,00128555,삼천리
015230,00112679,대창단조
406760,01593242,하나금융21호스팩
003100,00131896,선광
195440,01113949,퓨전
038060,00406329,루멘스
365340,01274329,성일하이텍
115180,01042650,큐리언트
064480,00359076,브리지텍
121600,00439965,나노신소재
032800,00231691,판타지오
219550,01089378,디와이디
359090,01487446,씨엔알리서치
010040,00160205,한국내화
095660,00628860,네오위즈
046390,00301112,삼화네트웍스
113810,00576789,디젠스
056360,00360674,코위버
038880,00252269,아이에이
024940,00133557,PN풍년
192440,00917861,슈피겐코리아
331380,01393721,포커스에이치엔에스
111110,00226316,호전실업
238120,01073678,얼라인드
033550,00268011,일레덱스홀딩스
011230,00129280,삼화전자공업
014940,00141608,오리엔탈정공
009280,00130046,다함이텍
059120,00404288,아진엑스텍
049830,00135467,승일
319660,01365825,피에스케이
421800,01620713,교보12호스팩
036530,00225159,SNT홀딩스
062970,00403766,피피아이
006650,00260383,대한유화
425040,01301252,티이엠씨
094360,00579971,칩스앤미디어
233990,01063556,질경이
067920,00364847,이글루
143160,00883980,아이디스
001210,00106395,금호전기
039560,00268251,다산네트웍스
008600,00104999,윌비스
119610,00604426,인터로조
086060,00491053,진바이오텍
225650,01102095,쿠첸
033920,00121543,무학
054800,00359580,아이디스홀딩스
000100,00145109,유한양행
053290,00363927,NE능률
032080,00201131,아즈텍WB
069730,00151298,DSR제강
092460,00528515,한라IMS
009450,00101488,경동나비엔
187270,00925189,신화콘텍
000110,00148504,한국스탠다드차타드은행
014910,00132628,성문전자
438220,01675014,대신밸런스제13호스팩
058630,00397058,엠게임
196170,00989619,알테오젠
276240,01119651,엘리비젼
170920,00866062,엘티씨
052330,00305297,코텍
053690,00413523,한미글로벌
045520,00185222,크린앤사이언스
251280,01115044,안지오랩
017370,00142883,우신시스템
002960,00158149,한국쉘석유
036690,00268118,코맥스
035150,00122551,백산
299480,01188749,지앤이헬스케어
025980,00161781,아난티
104620,00632845,노랑풍선
098660,00612188,에스티오
036670,00265041,KCI
088390,00494476,이녹스
175330,00980122,JB금융지주
002700,00173698,신일전자
086890,00526872,이수앱지스
263920,01185566,휴엠앤씨
365590,01505186,하이딥
442310,01696451,대신밸런스제14호스팩
103230,00137012,에스앤더블류
076080,00487546,웰크론한텍
052020,00273110,에스티큐브
003160,00118275,디아이
044780,00235183,에이치케이
121850,00807397,코이즈
065710,00220622,서호전기
002450,00127857,삼익악기
007590,00115384,동방아그로
053110,00352718,소리바다
110790,00522007,크리스에프앤씨
011560,00133876,세보엠이씨
011700,00162072,한신기계공업
127710,00665676,아시아경제
102370,00668600,케이옥션
123890,00404701,한국자산신탁
078930,00500254,GS
030610,00113359,교보증권
439250,01675227,삼성스팩7호
425290,01624162,삼성스팩6호
005010,00156488,휴스틸
086390,00540447,유니테스트
052260,00347062,현대바이오랜드
079940,00506294,가비아
227840,01108099,현대코퍼레이션홀딩스
038950,00264732,파인디지털
042500,00352499,링네트
069330,00400121,유아이디
142210,00879020,유니트론텍
383220,01568413,F&F
080000,00455981,에스엔유
043360,00295547,디지아이
053620,00186717,태양
078600,00177816,대주전자재료
048910,00351807,대원미디어
247540,01160363,에코프로비엠
101170,00567222,우림피티에스
001560,00148461,제일연마
199290,00669450,바이오프로테크
049630,00147082,재영솔루텍
089600,00486097,나스미디어
040910,00298377,아이씨디
255220,00963976,SG
307280,01326224,원바이오젠
338100,01391033,NH프라임리츠
024090,00177199,디씨엠
096630,00573269,에스코넥
004780,00109587,대륙제관
016450,00161976,한세예스24홀딩스
263770,01196313,유에스티
086040,00447502,바이오톡스텍
054210,00206659,이랜텍
000440,00149770,중앙에너비스
036620,00261009,감성코퍼레이션
413300,01583953,티엘엔지니어링
010690,00166315,화신
090470,00493185,제이스텍
110660,00555740,툴코리아
008970,00117629,동양철관
053660,00188715,현진소재
234300,01014055,에스트래픽
052400,00349732,코나아이
071090,00435312,하이스틸
223250,00916826,드림씨아이에스
261200,01187494,덴티스
329020,01388631,오션스톤
437780,01674538,엔에이치스팩24호
402420,01507722,켈스
164060,01142400,이루다
039030,00246417,이오테크닉스
310210,01327746,보로노이
089590,00555874,제주항공
314930,01117413,바이오다인
067770,00406727,세진티에스
003550,00120021,LG
065620,00201788,제낙스
074000,00447982,에스지피엠
071050,00432102,한국금융지주
041190,00231664,우리기술투자
003490,00113526,대한항공
023450,00115065,동남합성
357550,00921916,석경에이티
024740,00162832,한일단조
043200,00266934,파루
058470,00369657,리노공업
053700,00351092,삼보모터스
234340,00763701,헥토파이낸셜
126340,00563518,비나텍
037400,00155692,우리엔터프라이즈
021240,00170558,코웨이
039130,00269940,하나투어
054940,00360577,엑사이엔씨
005070,00129989,코스모신소재
068050,00397191,팬엔터테인먼트
114630,00663669,폴라리스우노
030520,00204262,한글과컴퓨터
023960,00121969,에쓰씨엔지니어링
049960,00357430,쎌바이오텍
019210,00139719,와이지-원
037070,00238153,파세코
035460,00258421,기산텔레콤
226330,01344336,신테카바이오
226400,01082348,오스테오닉
051910,00356361,LG화학
063170,00410915,서울옥션
117670,00605124,알파홀딩스
101400,00641393,엔시트론
083650,00409788,비에이치아이
396690,01576102,미래에셋글로벌리츠
214680,01062867,디알텍
127160,00806972,매직마이크로
001040,00148540,CJ
000150,00117212,두산
072470,00359623,우리산업홀딩스
234070,00614089,에이원알폼
037950,00242712,엘컴텍
038460,00240857,바이오스마트
038540,00306162,상상인
043340,00203209,에쎈테크
002170,00127042,삼양통상
091120,00541163,이엠텍
021080,00161462,에이티넘인베스트
352820,01204056,하이브
005750,00109754,대림비앤코
000270,00106641,기아
003070,00152880,코오롱글로벌
009160,00138260,SIMPAC
023530,00120526,롯데쇼핑
012450,00126566,한화에어로스페이스
004990,00120562,롯데지주
094820,00485177,일진파워
038390,00261355,레드캡투어
017800,00164724,현대엘리베이터
054450,00423177,텔레칩스
000890,00123541,보해양조
354230,01418260,폭스소프트
033130,00231442,디지틀조선
214180,01013311,헥토이노베이션
037270,00249247,YG PLUS
011400,00173069,아진카인텍
425420,01035368,티에프이
290520,00961570,신도기연
003380,00148364,하림지주
037460,00128315,삼지전자
144960,00521390,뉴파워프라즈마
060540,00379229,에스에이티
347140,01428249,케이프이에스제4호기업인수목적
158310,00923899,참존글로벌
034020,00159616,두산에너빌리티
183300,00997812,코미코
205500,01042429,액션스퀘어
094170,00695969,동운아나텍
011090,00139764,에넥스
094940,00537832,푸른기술
014680,00140955,한솔케미칼
001750,00162416,한양증권
038160,00334624,팍스넷
021880,00136101,메이슨캐피탈
002710,00117300,TCC스틸
236810,01051065,엔비티
017480,00128926,삼현철강
214430,00612489,아이쓰리시스템
227950,01105621,엔투텍
215380,01065013,우정바이오
003800,00140052,에이스침대
092300,00367455,현우산업
120780,00673301,전우정밀
318660,01345724,타임기술
036840,00165361,휴코드홀딩스
214330,00105606,금호에이치티
002420,00133618,세기상사
163730,01142075,핑거
048430,00201742,유라테크
072950,00359261,빛샘전자
202960,00541862,판도라티비
044990,00311216,에이치엔에스하이텍
445360,01689336,비엔케이제1호스팩
004360,00133812,세방
108860,00666064,셀바스AI
189330,00991298,씨이랩
096690,00608839,에이루트
140610,01018802,엔솔바이오사이언스
096870,00540571,엘디티
067900,00190756,와이엔텍
079170,00202839,한창산업
352940,00367871,인바이오
083450,00540863,GST
241820,01051092,피씨엘
001270,00123772,부국증권
103840,00486875,우양
067010,00400060,이씨에스
007690,00104388,국도화학
002200,00158112,한국수출포장공업
084680,00540605,이월드
328130,01397620,루닛
256940,01037214,케이피에스
123420,00815767,위메이드플레이
094860,00599106,네오리진
013310,00139083,아진산업
002220,00163196,한일철강
005250,00108135,녹십자홀딩스
003960,00109718,사조대림
430230,01658266,하나금융24호스팩
187790,00994994,나노
010170,00113261,대한광통신
194510,00977696,넥스쳐
002870,00137368,신풍
032540,00201733,TJ미디어
000860,00100939,강남제비스코
277880,01139035,티에스아이
208370,01047451,셀바스헬스케어
256840,01179617,한국비엔씨
143540,00569646,영우디에스피
068290,00423690,삼성출판사
016920,00152260,카스
005160,00172680,동국산업
065510,00398668,휴비츠
234920,01020524,자이글
170790,00492353,파이오링크
131400,00533924,이브이첨단소재
084440,00531078,유비온
115610,00694942,이미지스
050760,00340272,에스폴리텍
215000,01067516,골프존
173130,00867849,오파스넷
001380,00152039,SG글로벌
092230,00587466,KPX홀딩스
274090,01158553,켄코아에어로스페이스
012280,00141413,영화금속
103160,00684732,풀무원식품
139670,00535375,키네마스터
065570,00288343,삼영이엔씨
228340,00993931,동양파일
004140,00115287,동방
241590,01128613,화승엔터프라이즈
006060,00166227,화승인더스트리
311690,01071041,CJ 바이오사이언스
088790,00557933,진도
011160,00102760,두산건설
120030,00796994,조선선재
213420,01061558,덕산네오룩스
373340,01514519,유진기업인수목적6호
013120,00117966,동원개발
058730,00353878,다스코
348030,01210190,모비릭스
237880,00957735,클리오
454640,01724417,하나29호스팩
030190,00158325,NICE평가정보
012600,00151863,청호ICT
061970,00412348,LB세미콘
147760,00654175,피엠티
245620,01182550,EDGC
259960,00760971,크래프톤
038290,00261373,마크로젠
140290,00599489,청광건설
397030,01375822,에이프릴바이오
396300,00534701,세아메카닉스
216050,00819073,인크로스
001460,00122579,BYC
448710,00959210,코츠테크놀로지
458320,01766167,KB제26호스팩
348840,01343735,데이드림엔터테인먼트
089230,00519252,THE E&M
417500,01367586,제이아이테크
323280,01366000,태성
950140,01165739,잉글우드랩
239890,01112889,피엔에이치테크
412350,01573381,레이저쎌
123700,00815369,에스제이엠
454750,01724338,하나28호스팩
036540,00301246,SFA반도체
018880,00161125,한온시스템
060280,00356802,큐렉소
380540,01506990,옵티코어
224110,01099861,에이텍모빌리티
448830,01702424,미래에셋비전스팩3호
013870,00156354,지엠비코리아
092730,00551920,네오팜
